\usepackage{ulem}date,isin,ticker,name,open,high,low,close,volume
2021-03-22,XX0000000127,AMD,AMD,323.5653,323.7154,318.7683,318.9753,14390387
2021-03-23,XX0000000127,AMD,AMD,319.6874,321.2433,314.783,316.9466,9348798
2021-03-24,XX0000000127,AMD,AMD,316.9617,317.107,311.207,311.3717,10889782
2021-03-25,XX0000000127,AMD,AMD,311.1865,311.4307,299.6256,301.7194,8682407
2021-03-26,XX0000000127,AMD,AMD,302.4503,302.6884,293.0477,295.9557,9861450
2021-03-29,XX0000000127,AMD,AMD,296.6606,297.7175,283.975,285.6353,16927492
2021-03-30,XX0000000127,AMD,AMD,283.5626,283.782,278.5142,278.759,9603800
2021-03-31,XX0000000127,AMD,AMD,278.7196,284.4152,274.1326,280.1175,13800533
2021-04-01,XX0000000127,AMD,AMD,278.6316,285.8412,274.8509,274.8837,10672759
2021-04-02,XX0000000127,AMD,AMD,276.4574,279.1924,275.7157,277.3783,5107929
2021-04-05,XX0000000127,AMD,AMD,276.8492,277.6974,268.6967,270.2024,9053986
2021-04-06,XX0000000127,AMD,AMD,273.2417,277.093,272.087,274.9923,8430234
2021-04-07,XX0000000127,AMD,AMD,272.7773,291.2202,268.8758,282.719,6461443
2021-04-08,XX0000000127,AMD,AMD,282.9704,284.8661,281.0125,284.2836,8839081
2021-04-09,XX0000000127,AMD,AMD,285.3449,287.3864,278.9548,282.6566,8322098
2021-04-12,XX0000000127,AMD,AMD,280.812,288.6383,280.6567,286.6472,13175998
2021-04-13,XX0000000127,AMD,AMD,285.8594,293.7462,284.7661,290.2403,8871256
2021-04-14,XX0000000127,AMD,AMD,289.8109,290.5122,274.9982,276.885,10417036
2021-04-15,XX0000000127,AMD,AMD,277.0439,277.7474,270.8631,273.0356,16317429
2021-04-16,XX0000000127,AMD,AMD,273.3977,276.3049,271.0838,275.1012,9507160
2021-04-19,XX0000000127,AMD,AMD,273.3703,283.0621,269.5492,282.2725,12115524
2021-04-20,XX0000000127,AMD,AMD,284.7356,293.7423,283.389,293.0007,7474632
2021-04-21,XX0000000127,AMD,AMD,292.2503,294.3471,288.6615,290.6453,13829374
2021-04-22,XX0000000127,AMD,AMD,292.6586,293.2713,280.529,282.3833,9531645
2021-04-23,XX0000000127,AMD,AMD,282.6122,286.114,281.3244,285.9189,6689704
2021-04-26,XX0000000127,AMD,AMD,286.87,289.2981,284.9858,288.7929,14827650
2021-04-27,XX0000000127,AMD,AMD,287.5011,290.7429,274.6141,280.7692,10872584
2021-04-28,XX0000000127,AMD,AMD,278.4591,291.4924,278.1132,289.4215,8158970
2021-04-29,XX0000000127,AMD,AMD,288.6157,289.5655,283.2765,287.9112,13818257
2021-04-30,XX0000000127,AMD,AMD,289.945,293.2323,284.3481,287.9043,7318265
2021-05-03,XX0000000127,AMD,AMD,288.5533,289.2933,272.5377,276.3759,7437036
2021-05-04,XX0000000127,AMD,AMD,276.6661,283.4481,272.8397,278.0336,8002154
2021-05-05,XX0000000127,AMD,AMD,278.7427,283.6249,273.733,283.5759,10394590
2021-05-06,XX0000000127,AMD,AMD,283.2586,295.293,280.93,290.6997,10477325
2021-05-07,XX0000000127,AMD,AMD,290.7994,291.5973,281.3291,282.4998,10153600
2021-05-10,XX0000000127,AMD,AMD,283.0796,288.7486,282.6045,284.0125,9200359
2021-05-11,XX0000000127,AMD,AMD,283.1642,294.3123,281.7804,289.4697,13190955
2021-05-12,XX0000000127,AMD,AMD,289.9019,299.4341,288.2686,296.5095,10055598
2021-05-13,XX0000000127,AMD,AMD,294.6568,302.4703,292.1766,299.3194,8773278
2021-05-14,XX0000000127,AMD,AMD,299.9255,303.9844,296.3037,297.92,10719292
2021-05-17,XX0000000127,AMD,AMD,298.5199,308.3383,297.8214,303.8765,8228822
2021-05-18,XX0000000127,AMD,AMD,304.0072,308.3179,299.9606,305.2623,11244621
2021-05-19,XX0000000127,AMD,AMD,305.9143,309.3354,304.6845,305.1851,12331882
2021-05-20,XX0000000127,AMD,AMD,307.4476,310.5113,298.1972,299.8615,16525103
2021-05-21,XX0000000127,AMD,AMD,296.4852,323.5078,294.2212,320.1329,9018217
2021-05-24,XX0000000127,AMD,AMD,318.2787,318.3967,306.5865,308.7527,10054401
2021-05-25,XX0000000127,AMD,AMD,308.5845,314.3762,307.8039,313.7727,8672908
2021-05-26,XX0000000127,AMD,AMD,310.5913,324.4157,306.4098,321.5913,12455991
2021-05-27,XX0000000127,AMD,AMD,320.9883,326.284,317.6355,322.4312,15883485
2021-05-28,XX0000000127,AMD,AMD,320.6506,324.2907,316.1899,324.2545,16109985
2021-05-31,XX0000000127,AMD,AMD,325.8466,329.4468,315.5427,317.453,13868797
2021-06-01,XX0000000127,AMD,AMD,316.6351,331.3621,314.2195,326.9188,10521916
2021-06-02,XX0000000127,AMD,AMD,327.1669,328.6147,323.9434,328.1576,15352039
2021-06-03,XX0000000127,AMD,AMD,327.5753,334.5453,327.485,330.4791,15246052
2021-06-04,XX0000000127,AMD,AMD,330.503,330.6042,318.8767,324.5871,10997222
2021-06-07,XX0000000127,AMD,AMD,324.4722,325.6936,310.2426,313.8629,19475341
2021-06-08,XX0000000127,AMD,AMD,314.5737,315.9766,308.2249,310.9147,9912456
2021-06-09,XX0000000127,AMD,AMD,309.9668,312.6206,305.3919,305.6551,9931420
2021-06-10,XX0000000127,AMD,AMD,303.2679,322.307,297.9667,317.4828,10834531
2021-06-11,XX0000000127,AMD,AMD,316.3745,319.8425,310.4635,312.9143,7223857
2021-06-14,XX0000000127,AMD,AMD,311.7234,313.165,309.2425,309.8658,9966734
2021-06-15,XX0000000127,AMD,AMD,310.1919,313.7267,306.4387,307.6598,16132878
2021-06-16,XX0000000127,AMD,AMD,307.795,314.8339,306.4257,314.6849,10477802
2021-06-17,XX0000000127,AMD,AMD,315.687,321.0308,291.2124,293.5596,15125159
2021-06-18,XX0000000127,AMD,AMD,294.991,309.5103,294.0966,307.4396,9365723
2021-06-21,XX0000000127,AMD,AMD,306.0636,314.4626,305.682,310.5785,7953436
2021-06-22,XX0000000127,AMD,AMD,310.8622,311.1387,309.9397,310.9973,14124749
2021-06-23,XX0000000127,AMD,AMD,309.708,311.2131,295.5191,296.7518,22920619
2021-06-24,XX0000000127,AMD,AMD,296.9341,303.6391,295.6487,299.8497,10193389
2021-06-25,XX0000000127,AMD,AMD,298.686,299.6027,289.8448,293.3879,7207647
2021-06-28,XX0000000127,AMD,AMD,292.9914,295.5816,292.883,294.7495,8163174
2021-06-29,XX0000000127,AMD,AMD,296.1064,301.4363,293.565,296.3003,18621619
2021-06-30,XX0000000127,AMD,AMD,297.7764,298.5974,276.1874,285.1184,9323622
2021-07-01,XX0000000127,AMD,AMD,285.149,286.4687,280.9523,283.9033,9973501
2021-07-02,XX0000000127,AMD,AMD,283.2329,284.9005,279.4742,281.2466,23392459
2021-07-05,XX0000000127,AMD,AMD,283.1064,284.1078,278.5146,279.3962,4540560
2021-07-06,XX0000000127,AMD,AMD,279.4639,283.8547,279.1038,283.2308,11177926
2021-07-07,XX0000000127,AMD,AMD,281.5881,290.5075,277.6253,288.5003,8906912
2021-07-08,XX0000000127,AMD,AMD,287.1901,291.6671,282.2136,284.4631,12254807
2021-07-09,XX0000000127,AMD,AMD,283.9032,284.2102,276.7013,276.7174,12840533
2021-07-12,XX0000000127,AMD,AMD,275.1255,275.4858,269.6673,271.5514,13361792
2021-07-13,XX0000000127,AMD,AMD,272.1443,276.2369,267.1817,273.4079,8849201
2021-07-14,XX0000000127,AMD,AMD,275.3194,276.3811,264.2289,265.7699,20505026
2021-07-15,XX0000000127,AMD,AMD,264.9128,269.5493,262.0803,269.0746,15445376
2021-07-16,XX0000000127,AMD,AMD,267.8778,278.6707,266.842,277.735,9373200
2021-07-19,XX0000000127,AMD,AMD,279.0699,285.2352,276.5891,282.6619,11727923
2021-07-20,XX0000000127,AMD,AMD,280.6485,290.6052,278.5653,286.6944,10543928
2021-07-21,XX0000000127,AMD,AMD,287.9617,288.2498,279.3397,279.4361,9863502
2021-07-22,XX0000000127,AMD,AMD,281.1956,284.4427,271.1563,278.4824,13298217
2021-07-23,XX0000000127,AMD,AMD,276.8606,279.0844,271.1136,273.4027,9307924
2021-07-26,XX0000000127,AMD,AMD,273.1811,273.288,268.9323,272.911,10642398
2021-07-27,XX0000000127,AMD,AMD,275.1901,275.4834,267.7961,269.5717,13164648
2021-07-28,XX0000000127,AMD,AMD,271.9894,273.5529,268.2921,268.5934,9976084
2021-07-29,XX0000000127,AMD,AMD,267.831,277.3725,266.7333,275.2434,15047969
2021-07-30,XX0000000127,AMD,AMD,276.5971,279.8827,274.8817,277.6046,20965393
2021-08-02,XX0000000127,AMD,AMD,278.6186,283.0015,271.2373,271.4289,9742252
2021-08-03,XX0000000127,AMD,AMD,273.0869,273.677,271.3654,272.5167,6257171
2021-08-04,XX0000000127,AMD,AMD,272.937,279.006,270.3754,278.7207,7615669
2021-08-05,XX0000000127,AMD,AMD,280.0353,284.5155,276.7518,279.212,8452074
2021-08-06,XX0000000127,AMD,AMD,276.7006,286.5366,273.5252,284.1514,7678060
2021-08-09,XX0000000127,AMD,AMD,282.1665,288.0932,280.9226,283.4644,6950419
2021-08-10,XX0000000127,AMD,AMD,283.5586,292.9355,283.5577,287.9362,18476831
2021-08-11,XX0000000127,AMD,AMD,284.8966,294.9461,283.1142,292.8667,8775421
2021-08-12,XX0000000127,AMD,AMD,292.6589,295.6192,287.9936,289.027,12781509
2021-08-13,XX0000000127,AMD,AMD,289.2718,290.767,278.133,283.021,13304183
2021-08-16,XX0000000127,AMD,AMD,281.8564,288.3463,279.8798,284.5995,5382126
2021-08-17,XX0000000127,AMD,AMD,282.8423,296.4005,280.8249,289.5926,9820138
2021-08-18,XX0000000127,AMD,AMD,286.9204,288.9897,277.1134,278.1186,6488131
2021-08-19,XX0000000127,AMD,AMD,278.4417,282.7341,275.0413,279.9848,10709826
2021-08-20,XX0000000127,AMD,AMD,281.2842,285.431,275.0591,279.9456,11721977
2021-08-23,XX0000000127,AMD,AMD,280.8836,285.3712,271.1401,275.8523,16929891
2021-08-24,XX0000000127,AMD,AMD,276.1629,277.6292,272.9345,275.2858,8665463
2021-08-25,XX0000000127,AMD,AMD,273.5614,290.2273,271.8612,282.1761,6297620
2021-08-26,XX0000000127,AMD,AMD,284.125,288.2161,275.9281,279.158,10723106
2021-08-27,XX0000000127,AMD,AMD,278.3667,284.747,275.1633,284.2655,13177881
2021-08-30,XX0000000127,AMD,AMD,286.1868,288.4485,282.5044,282.904,15170874
2021-08-31,XX0000000127,AMD,AMD,279.418,290.0801,275.4282,287.403,11801832
2021-09-01,XX0000000127,AMD,AMD,284.6375,292.0327,284.2792,285.8342,18476185
2021-09-02,XX0000000127,AMD,AMD,286.9285,287.3889,273.1034,276.8072,10903695
2021-09-03,XX0000000127,AMD,AMD,277.2478,279.3797,274.8716,279.2169,12705238
2021-09-06,XX0000000127,AMD,AMD,280.1594,284.8014,274.2381,281.4557,10782439
2021-09-07,XX0000000127,AMD,AMD,280.7135,281.8765,269.3034,270.8227,12036493
2021-09-08,XX0000000127,AMD,AMD,270.7598,272.0394,269.9495,270.0445,7082519
2021-09-09,XX0000000127,AMD,AMD,268.2862,271.5222,264.675,266.4553,10256622
2021-09-10,XX0000000127,AMD,AMD,267.0245,267.9311,258.471,259.9711,11800674
2021-09-13,XX0000000127,AMD,AMD,259.9721,262.1469,255.3727,261.1903,7999548
2021-09-14,XX0000000127,AMD,AMD,260.9816,267.7475,259.3932,263.726,12427028
2021-09-15,XX0000000127,AMD,AMD,262.7426,268.9112,260.2706,267.6095,10567022
2021-09-16,XX0000000127,AMD,AMD,266.7468,268.5479,259.8706,261.5433,16014657
2021-09-17,XX0000000127,AMD,AMD,264.204,270.7904,262.365,268.2683,11209872
2021-09-20,XX0000000127,AMD,AMD,267.9258,269.9891,266.9243,267.7982,7523275
2021-09-21,XX0000000127,AMD,AMD,267.7112,269.7267,265.8672,269.5244,11192034
2021-09-22,XX0000000127,AMD,AMD,271.0444,274.4431,263.59,264.0898,13785721
2021-09-23,XX0000000127,AMD,AMD,263.9817,272.385,260.5404,271.5462,8832577
2021-09-24,XX0000000127,AMD,AMD,269.4876,271.8377,260.8292,265.6995,13630731
2021-09-27,XX0000000127,AMD,AMD,265.8002,270.1023,260.5042,269.4005,6901974
2021-09-28,XX0000000127,AMD,AMD,271.3438,271.3441,262.3892,266.4764,9477353
2021-09-29,XX0000000127,AMD,AMD,267.2235,269.0257,264.1179,265.2571,8099356
2021-09-30,XX0000000127,AMD,AMD,268.1839,277.0721,265.5802,276.9999,10178093
2021-10-01,XX0000000127,AMD,AMD,276.5193,293.4003,272.8729,290.2541,6284810
2021-10-04,XX0000000127,AMD,AMD,289.6455,302.9785,285.2382,302.6214,30398684
2021-10-05,XX0000000127,AMD,AMD,303.1709,307.4308,299.5223,302.4176,14151793
2021-10-06,XX0000000127,AMD,AMD,302.0346,303.5597,297.7378,298.441,8131032
2021-10-07,XX0000000127,AMD,AMD,300.3452,301.3637,294.0456,297.974,12053797
2021-10-08,XX0000000127,AMD,AMD,297.5511,317.455,292.8314,314.791,13265442
2021-10-11,XX0000000127,AMD,AMD,313.5835,319.1796,312.9471,318.5419,11941885
2021-10-12,XX0000000127,AMD,AMD,319.4698,327.0862,319.2947,323.6373,12708363
2021-10-13,XX0000000127,AMD,AMD,323.0722,324.6267,317.6095,318.7736,7901976
2021-10-14,XX0000000127,AMD,AMD,317.9535,324.3623,314.7453,319.9897,8132819
2021-10-15,XX0000000127,AMD,AMD,319.3748,322.9939,309.4584,314.8282,27148427
2021-10-18,XX0000000127,AMD,AMD,314.6837,315.9662,311.7148,314.4082,5298414
2021-10-19,XX0000000127,AMD,AMD,315.8352,319.637,308.4011,315.2429,14792033
2021-10-20,XX0000000127,AMD,AMD,314.8274,315.1913,310.6348,312.7094,14241272
2021-10-21,XX0000000127,AMD,AMD,313.598,314.0828,302.2172,304.5358,9891569
2021-10-22,XX0000000127,AMD,AMD,305.2876,308.3937,298.8874,306.3744,7006675
2021-10-25,XX0000000127,AMD,AMD,308.1869,310.3886,305.7024,308.8644,10491471
2021-10-26,XX0000000127,AMD,AMD,307.8603,311.8251,304.9526,311.2008,6881780
2021-10-27,XX0000000127,AMD,AMD,311.3146,323.7031,311.1749,321.3833,11182397
2021-10-28,XX0000000127,AMD,AMD,321.416,321.6851,310.3078,314.7571,16298436
2021-10-29,XX0000000127,AMD,AMD,313.1309,325.3234,311.2291,323.1643,5448345
2021-11-01,XX0000000127,AMD,AMD,322.9633,327.047,322.0656,322.5249,9954198
2021-11-02,XX0000000127,AMD,AMD,322.777,323.6626,316.2175,316.8233,9139337
2021-11-03,XX0000000127,AMD,AMD,317.8358,320.0509,316.362,318.3533,15833781
2021-11-04,XX0000000127,AMD,AMD,319.9789,320.7019,311.3299,315.5319,16781499
2021-11-05,XX0000000127,AMD,AMD,318.4953,327.4715,318.347,322.9068,11735424
2021-11-08,XX0000000127,AMD,AMD,321.9978,324.8285,317.99,323.2502,8976137
2021-11-09,XX0000000127,AMD,AMD,323.1527,323.4534,312.7946,316.3417,7519899
2021-11-10,XX0000000127,AMD,AMD,314.6327,316.7384,299.8617,300.7442,15566922
2021-11-11,XX0000000127,AMD,AMD,302.0158,303.0024,294.1798,296.5782,7061390
2021-11-12,XX0000000127,AMD,AMD,297.0903,298.0958,293.1044,294.6552,11460958
2021-11-15,XX0000000127,AMD,AMD,295.6045,301.0252,288.4827,292.0044,10077096
2021-11-16,XX0000000127,AMD,AMD,290.4549,292.7365,282.8879,287.1517,9908111
2021-11-17,XX0000000127,AMD,AMD,288.0434,289.8247,285.8274,287.1745,12480708
2021-11-18,XX0000000127,AMD,AMD,286.4602,288.4526,280.8465,285.7898,13311871
2021-11-19,XX0000000127,AMD,AMD,287.5143,287.7068,281.4424,283.6851,5436113
2021-11-22,XX0000000127,AMD,AMD,286.5004,292.1634,280.0337,280.5017,15718363
2021-11-23,XX0000000127,AMD,AMD,282.252,291.1777,278.7882,288.5706,12387157
2021-11-24,XX0000000127,AMD,AMD,287.6335,288.2614,284.9182,285.57,11028468
2021-11-25,XX0000000127,AMD,AMD,284.5904,289.586,282.8015,289.3919,17128782
2021-11-26,XX0000000127,AMD,AMD,288.2124,289.7366,284.6557,288.5344,8118031
2021-11-29,XX0000000127,AMD,AMD,285.5984,287.4619,280.4629,284.1234,12059280
2021-11-30,XX0000000127,AMD,AMD,283.1762,287.9648,282.868,286.5239,12896958
2021-12-01,XX0000000127,AMD,AMD,287.0709,288.7663,283.7974,285.2041,10935619
2021-12-02,XX0000000127,AMD,AMD,282.9278,293.0983,280.7555,290.5747,12136564
2021-12-03,XX0000000127,AMD,AMD,289.2163,292.6955,285.0527,286.8123,6649990
2021-12-06,XX0000000127,AMD,AMD,285.6444,286.4987,276.4824,278.0092,9520737
2021-12-07,XX0000000127,AMD,AMD,278.6646,287.8677,276.3262,285.9543,12828412
2021-12-08,XX0000000127,AMD,AMD,285.6046,290.5036,283.6555,286.7923,9176880
2021-12-09,XX0000000127,AMD,AMD,284.4853,287.9091,282.2866,286.3519,12229446
2021-12-10,XX0000000127,AMD,AMD,284.9359,290.5696,280.1546,286.1918,12495288
2021-12-13,XX0000000127,AMD,AMD,285.1003,286.4269,284.1319,285.0574,10478573
2021-12-14,XX0000000127,AMD,AMD,285.1311,287.1337,284.8273,286.3105,11643586
2021-12-15,XX0000000127,AMD,AMD,287.5904,293.9285,285.7204,293.3803,14538482
2021-12-16,XX0000000127,AMD,AMD,292.4144,297.8154,289.9264,296.4165,8074837
2021-12-17,XX0000000127,AMD,AMD,295.0709,297.5956,293.0043,293.4074,11453848
2021-12-20,XX0000000127,AMD,AMD,295.3252,295.3853,294.5397,295.1169,10687891
2021-12-21,XX0000000127,AMD,AMD,293.888,302.3348,290.6526,292.0994,15373562
2021-12-22,XX0000000127,AMD,AMD,293.4089,294.6326,280.2262,283.2836,9263429
2021-12-23,XX0000000127,AMD,AMD,283.1692,286.6865,278.373,281.7513,10418177
2021-12-24,XX0000000127,AMD,AMD,281.9725,284.3208,270.3129,272.8226,11564929
2021-12-27,XX0000000127,AMD,AMD,272.1357,274.915,264.7417,266.957,9992206
2021-12-28,XX0000000127,AMD,AMD,265.1363,266.7373,255.6183,255.9861,18926661
2021-12-29,XX0000000127,AMD,AMD,254.1127,262.9463,249.1894,257.6814,5410573
2021-12-30,XX0000000127,AMD,AMD,257.3884,260.0817,257.0078,259.248,9782098
2021-12-31,XX0000000127,AMD,AMD,259.4143,261.8476,248.4167,251.5619,11465178
2021-01-01,XX0000000259,ASML,ASML,141.8021,143.6446,140.665,141.2622,26871173
2021-01-04,XX0000000259,ASML,ASML,141.5217,142.8936,140.4417,140.6337,30130661
2021-01-05,XX0000000259,ASML,ASML,141.6048,146.3442,140.0918,145.2977,14322921
2021-01-06,XX0000000259,ASML,ASML,144.8366,151.5982,144.1482,150.8686,38122206
2021-01-07,XX0000000259,ASML,ASML,149.6893,149.8771,147.2606,149.1886,30400188
2021-01-08,XX0000000259,ASML,ASML,148.9619,151.9052,145.6029,151.5408,32391372
2021-01-11,XX0000000259,ASML,ASML,151.567,160.2508,151.2112,156.4033,27418969
2021-01-12,XX0000000259,ASML,ASML,156.7663,164.8711,153.4734,160.3279,34414652
2021-01-13,XX0000000259,ASML,ASML,160.2271,161.4253,160.157,161.266,28843842
2021-01-14,XX0000000259,ASML,ASML,161.176,172.3001,157.6599,171.8583,30574001
2021-01-15,XX0000000259,ASML,ASML,172.49,175.2474,171.246,171.2917,33766934
2021-01-18,XX0000000259,ASML,ASML,171.3653,172.6016,171.151,171.199,31763624
2021-01-19,XX0000000259,ASML,ASML,169.8293,175.2062,167.5499,175.1964,28888043
2021-01-20,XX0000000259,ASML,ASML,175.0915,175.3263,169.9982,172.7596,19291584
2021-01-21,XX0000000259,ASML,ASML,171.3622,172.2497,166.6386,169.6205,25422274
2021-01-22,XX0000000259,ASML,ASML,168.4782,169.8499,159.8841,161.2957,24234647
2021-01-25,XX0000000259,ASML,ASML,162.5943,162.9628,155.4249,155.627,23693084
2021-01-26,XX0000000259,ASML,ASML,154.1937,162.9673,153.2631,162.896,27064718
2021-01-27,XX0000000259,ASML,ASML,162.795,165.7867,162.1274,165.0701,33195906
2021-01-28,XX0000000259,ASML,ASML,166.05,168.5169,156.5718,159.0968,26927973
2021-01-29,XX0000000259,ASML,ASML,159.3843,161.0845,153.1878,154.4798,37047249
2021-02-01,XX0000000259,ASML,ASML,154.1817,156.4926,147.2371,147.8521,19333758
2021-02-02,XX0000000259,ASML,ASML,146.8444,151.1333,145.4294,149.9001,32387091
2021-02-03,XX0000000259,ASML,ASML,149.922,152.4258,149.5711,152.3046,24425905
2021-02-04,XX0000000259,ASML,ASML,151.4732,151.889,149.2557,149.423,18534374
2021-02-05,XX0000000259,ASML,ASML,149.638,155.106,148.8004,153.2663,20333056
2021-02-08,XX0000000259,ASML,ASML,152.5014,154.2863,151.8814,153.0164,23177506
2021-02-09,XX0000000259,ASML,ASML,153.0324,153.4623,148.8733,151.8809,24727670
2021-02-10,XX0000000259,ASML,ASML,151.265,155.2682,150.6042,155.2202,22991969
2021-02-11,XX0000000259,ASML,ASML,154.8937,156.105,150.4592,150.5421,38536130
2021-02-12,XX0000000259,ASML,ASML,150.4424,150.9766,137.3198,137.955,19348058
2021-02-15,XX0000000259,ASML,ASML,137.3612,138.0883,136.6782,136.922,36198594
2021-02-16,XX0000000259,ASML,ASML,136.9509,140.0702,136.5304,139.3881,17127371
2021-02-17,XX0000000259,ASML,ASML,139.0599,140.0777,136.7213,139.5544,17447776
2021-02-18,XX0000000259,ASML,ASML,138.7176,141.0854,138.4665,139.8698,26695054
2021-02-19,XX0000000259,ASML,ASML,139.7266,141.4448,138.5938,140.525,21444503
2021-02-22,XX0000000259,ASML,ASML,140.2628,149.9175,138.4639,146.7303,33289883
2021-02-23,XX0000000259,ASML,ASML,146.6014,155.195,145.4282,153.0249,29189901
2021-02-24,XX0000000259,ASML,ASML,152.4311,154.5405,143.2304,144.6239,46750524
2021-02-25,XX0000000259,ASML,ASML,144.93,146.3136,138.3225,138.672,26805595
2021-02-26,XX0000000259,ASML,ASML,138.1284,147.9937,137.1738,147.4881,21093686
2021-03-01,XX0000000259,ASML,ASML,146.7682,148.8916,145.1599,148.4206,15471432
2021-03-02,XX0000000259,ASML,ASML,148.7372,153.8379,145.3809,152.2837,25104537
2021-03-03,XX0000000259,ASML,ASML,153.142,153.6607,146.5377,147.292,23648066
2021-03-04,XX0000000259,ASML,ASML,147.8371,149.4759,145.6296,145.9119,27062056
2021-03-05,XX0000000259,ASML,ASML,146.5629,149.8535,145.3639,148.0515,33857730
2021-03-08,XX0000000259,ASML,ASML,147.772,149.9892,146.8679,149.908,29391916
2021-03-09,XX0000000259,ASML,ASML,150.8806,158.0272,148.0053,155.4084,28415583
2021-03-10,XX0000000259,ASML,ASML,154.9452,155.8258,152.422,153.2793,32744687
2021-03-11,XX0000000259,ASML,ASML,152.7769,162.2711,150.5652,161.8593,35203295
2021-03-12,XX0000000259,ASML,ASML,162.9616,163.372,155.4824,156.508,21432940
2021-03-15,XX0000000259,ASML,ASML,156.7088,157.4073,155.745,156.5476,34155433
2021-03-16,XX0000000259,ASML,ASML,155.5101,155.9372,153.6475,154.2702,33880047
2021-03-17,XX0000000259,ASML,ASML,155.0614,158.1912,154.1684,155.874,35730797
2021-03-18,XX0000000259,ASML,ASML,155.6706,160.381,154.3012,157.5843,24750517
2021-03-19,XX0000000259,ASML,ASML,157.3278,157.544,154.3829,155.944,36490442
2021-03-22,XX0000000259,ASML,ASML,153.8175,154.5625,148.5886,148.7183,27308883
2021-03-23,XX0000000259,ASML,ASML,147.9139,152.1568,145.7449,151.4068,19239912
2021-03-24,XX0000000259,ASML,ASML,151.7534,155.6096,149.7296,153.9221,21936805
2021-03-25,XX0000000259,ASML,ASML,154.9135,154.9266,148.9985,150.824,39017041
2021-03-26,XX0000000259,ASML,ASML,151.4493,152.2216,149.1102,151.5828,18206088
2021-03-29,XX0000000259,ASML,ASML,152.0293,155.1997,150.7534,153.9861,51078993
2021-03-30,XX0000000259,ASML,ASML,153.5612,154.2376,150.0581,153.7291,21421508
2021-03-31,XX0000000259,ASML,ASML,153.9749,155.4532,151.5418,154.1759,39882219
2021-04-01,XX0000000259,ASML,ASML,155.0295,157.7397,148.7791,149.7175,23938877
2021-04-02,XX0000000259,ASML,ASML,149.8221,150.7424,144.8834,147.6362,31431132
2021-04-05,XX0000000259,ASML,ASML,148.3355,151.9131,146.6361,151.6386,33274277
2021-04-06,XX0000000259,ASML,ASML,151.6184,155.7115,150.1586,155.5974,21354870
2021-04-07,XX0000000259,ASML,ASML,154.9262,160.1988,154.1103,158.9414,26170043
2021-04-08,XX0000000259,ASML,ASML,159.6901,161.2222,158.9515,159.9683,24009456
2021-04-09,XX0000000259,ASML,ASML,159.3723,164.3942,159.0716,163.4497,33092395
2021-04-12,XX0000000259,ASML,ASML,163.1398,167.5867,162.365,166.5448,24606096
2021-04-13,XX0000000259,ASML,ASML,166.0247,169.7863,165.3943,167.8139,29987588
2021-04-14,XX0000000259,ASML,ASML,166.8054,167.4333,166.6686,167.045,21740621
2021-04-15,XX0000000259,ASML,ASML,167.4354,169.1764,164.4562,166.631,33572071
